,DatumFileBegin,TijdFileBegin,FileDuur,RouteOms,OorzaakGronddetail,nr_accidents,weekday
4928,2016-09-29,0 days 17:32:00,6.317,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4931,2016-09-29,0 days 17:42:00,0.383,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4943,2016-09-29,0 days 18:12:00,36.017,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4948,2016-09-29,0 days 18:14:00,7.117,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4986,2016-09-29,0 days 06:42:00,5.9,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
4990,2016-09-29,0 days 08:01:00,19.133,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5002,2016-09-29,0 days 18:31:00,27.983,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5005,2016-09-29,0 days 07:58:00,1.067,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5013,2016-09-29,0 days 07:58:00,22.133,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5026,2016-09-29,0 days 07:26:00,32.067,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5032,2016-09-29,0 days 18:31:00,3.133,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5041,2016-09-28,0 days 17:22:00,8.083,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
5070,2016-09-29,0 days 07:51:00,3.1,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5075,2016-09-30,0 days 16:18:00,30.15,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5102,2016-09-29,0 days 07:19:00,8.017,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5126,2016-09-28,0 days 16:55:00,20.067,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
5154,2016-09-30,0 days 16:32:00,8.15,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5163,2016-09-29,0 days 07:11:00,42.083,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5174,2016-09-29,0 days 17:08:00,6.233,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5185,2016-09-28,0 days 16:39:00,6.067,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
5216,2016-09-29,0 days 18:19:00,3.25,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5230,2016-09-29,0 days 16:10:00,4.083,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5235,2016-09-26,0 days 07:56:00,9.133,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
5236,2016-09-28,0 days 17:27:00,5.05,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
5251,2016-09-29,0 days 17:25:00,2.283,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5252,2016-09-28,0 days 17:48:00,6.133,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
5262,2016-09-28,0 days 17:35:00,6.133,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
5276,2016-09-29,0 days 16:10:00,2.05,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5286,2016-09-23,0 days 15:32:00,40.033,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5289,2016-09-22,0 days 16:15:00,9.033,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5294,2016-09-29,0 days 16:17:00,8.133,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5339,2016-09-29,0 days 16:26:00,11.183,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5342,2016-09-29,0 days 17:00:00,28.267,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5351,2016-09-29,0 days 17:16:00,14.383,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5378,2016-09-30,0 days 15:36:00,5.0,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5382,2016-09-29,0 days 18:03:00,8.317,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5388,2016-09-30,0 days 16:38:00,25.067,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5394,2016-09-29,0 days 18:41:00,5.033,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5413,2016-09-30,0 days 17:54:00,6.133,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5425,2016-09-29,0 days 17:50:00,1.317,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5427,2016-09-30,0 days 17:05:00,14.15,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5428,2016-09-30,0 days 17:14:00,31.017,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5432,2016-09-30,0 days 17:01:00,12.133,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5444,2016-09-29,0 days 08:01:00,5.017,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5474,2016-09-28,0 days 17:45:00,8.117,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
5480,2016-09-23,0 days 16:57:00,7.133,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5490,2016-09-29,0 days 17:22:00,10.35,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5498,2016-09-30,0 days 15:40:00,1.983,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5509,2016-09-29,0 days 09:11:00,20.967,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5545,2016-09-30,0 days 16:22:00,4.117,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5564,2016-09-29,0 days 17:56:00,23.15,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5573,2016-09-13,0 days 18:56:00,5.917,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5578,2016-09-13,0 days 15:56:00,78.083,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5584,2016-09-29,0 days 07:56:00,3.067,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5592,2016-09-01,0 days 17:33:00,26.583,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5595,2016-09-06,0 days 08:35:00,2.55,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5603,2016-09-05,0 days 09:36:00,2.517,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
5618,2016-09-07,0 days 17:31:00,18.6,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
5622,2016-09-06,0 days 07:03:00,16.55,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5632,2016-09-29,0 days 17:59:00,3.2,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5638,2016-09-13,0 days 08:16:00,23.0,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5652,2016-09-06,0 days 18:28:00,2.533,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5658,2016-09-01,0 days 18:03:00,8.567,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5705,2016-09-13,0 days 17:55:00,3.117,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5709,2016-09-12,0 days 17:20:00,11.983,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
5714,2016-09-06,0 days 07:55:00,12.567,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5723,2016-09-01,0 days 18:24:00,5.55,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5728,2016-09-01,0 days 07:56:00,17.517,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5744,2016-09-01,0 days 17:20:00,42.583,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5757,2016-09-05,0 days 17:33:00,3.6,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
5760,2016-09-05,0 days 08:13:00,18.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
5776,2016-09-01,0 days 16:40:00,24.583,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5808,2016-09-01,0 days 08:39:00,18.55,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5809,2016-09-05,0 days 17:47:00,28.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
5813,2016-09-05,0 days 07:46:00,9.55,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
5823,2016-09-02,0 days 17:44:00,1.567,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5827,2016-09-05,0 days 08:05:00,6.567,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
5840,2016-09-06,0 days 07:01:00,0.55,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5860,2016-09-06,0 days 17:48:00,32.55,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5868,2016-09-06,0 days 18:11:00,3.55,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5880,2016-09-06,0 days 18:15:00,11.517,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5913,2016-09-01,0 days 09:13:00,5.55,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5925,2016-09-06,0 days 08:53:00,18.533,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
5938,2016-09-29,0 days 18:41:00,13.967,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
5941,2016-09-02,0 days 17:17:00,1.567,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5946,2016-09-02,0 days 18:10:00,4.55,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5950,2016-09-02,0 days 15:35:00,132.233,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
5990,2016-09-30,0 days 18:11:00,10.017,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6006,2016-09-30,0 days 16:05:00,6.05,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6020,2016-09-29,0 days 09:12:00,4.983,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6022,2016-09-29,0 days 08:28:00,19.15,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6023,2016-09-30,0 days 15:59:00,7.117,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6034,2016-09-30,0 days 16:03:00,14.083,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6049,2016-09-29,0 days 08:08:00,3.133,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6073,2016-09-29,0 days 16:58:00,57.3,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6075,2016-09-30,0 days 08:15:00,1.917,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6079,2016-09-29,0 days 09:41:00,3.4,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6082,2016-09-30,0 days 17:01:00,45.133,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6085,2016-09-29,0 days 08:21:00,5.05,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6096,2016-09-30,0 days 17:19:00,5.2,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6107,2016-09-29,0 days 09:22:00,21.95,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6109,2016-09-29,0 days 09:17:00,5.05,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6111,2016-09-29,0 days 09:13:00,16.967,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6113,2016-09-29,0 days 08:02:00,22.15,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6120,2016-09-29,0 days 08:44:00,9.117,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6127,2016-09-29,0 days 09:01:00,11.083,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6131,2016-09-29,0 days 09:00:00,5.05,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6140,2016-09-29,0 days 08:54:00,3.567,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6142,2016-09-29,0 days 08:52:00,32.033,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6143,2016-09-29,0 days 17:59:00,2.267,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6148,2016-09-29,0 days 17:16:00,35.317,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6159,2016-09-29,0 days 09:06:00,14.033,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6164,2016-09-29,0 days 17:14:00,40.15,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6173,2016-09-08,0 days 17:02:00,68.717,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6177,2016-09-09,0 days 16:36:00,2.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6178,2016-09-07,0 days 08:37:00,3.55,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
6188,2016-09-13,0 days 18:47:00,7.867,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
6209,2016-09-09,0 days 17:49:00,41.567,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6211,2016-09-09,0 days 17:47:00,17.567,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6218,2016-09-09,0 days 17:41:00,3.55,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6225,2016-09-09,0 days 16:51:00,18.6,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6228,2016-09-08,0 days 09:14:00,4.567,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6230,2016-09-07,0 days 17:02:00,36.567,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
6236,2016-09-15,0 days 16:57:00,3.083,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6240,2016-09-13,0 days 17:54:00,4.117,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
6248,2016-09-12,0 days 17:03:00,7.0,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
6254,2016-09-13,0 days 18:33:00,17.9,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
6273,2016-09-13,0 days 08:12:00,37.0,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
6278,2016-09-15,0 days 16:43:00,2.033,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6285,2016-09-15,0 days 16:24:00,5.05,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6294,2016-09-15,0 days 16:48:00,52.15,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6303,2016-09-08,0 days 09:50:00,12.55,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6313,2016-09-15,0 days 16:57:00,10.017,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6316,2016-09-09,0 days 16:41:00,13.567,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6324,2016-09-15,0 days 16:29:00,10.017,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6325,2016-09-12,0 days 16:59:00,48.05,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
6352,2016-09-08,0 days 09:16:00,11.583,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6354,2016-09-14,0 days 16:21:00,41.917,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
6365,2016-09-07,0 days 17:58:00,0.583,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
6388,2016-09-07,0 days 17:51:00,1.567,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
6397,2016-09-15,0 days 17:26:00,1.367,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6405,2016-09-15,0 days 17:56:00,1.033,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6408,2016-09-08,0 days 08:12:00,13.6,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6410,2016-09-12,0 days 16:23:00,2.983,A2,Spitsfile (geen oorzaak gemeld),11795,Monday
6418,2016-09-07,0 days 17:49:00,6.6,A2,Spitsfile (geen oorzaak gemeld),11795,Wednesday
6449,2016-09-09,0 days 16:51:00,24.583,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6454,2016-09-15,0 days 17:58:00,6.083,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6456,2016-09-09,0 days 18:26:00,26.567,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6462,2016-09-13,0 days 09:47:00,12.867,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
6467,2016-09-15,0 days 17:56:00,4.067,A2,Spitsfile (geen oorzaak gemeld),11795,Thursday
6468,2016-09-13,0 days 07:14:00,17.95,A2,Spitsfile (geen oorzaak gemeld),11795,Tuesday
6497,2016-09-09,0 days 17:11:00,49.567,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6539,2016-09-09,0 days 18:10:00,6.567,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
6563,2016-09-09,0 days 15:40:00,27.6,A2,Spitsfile (geen oorzaak gemeld),11795,Friday
